order_id,order_date,year,quarter,month,region,country,product_category,product,customer_segment,revenue,material_cost,shipping_cost,marketing_cost,total_cost,profit,margin,orders
ORD-00168,2025-06-13,2025,Q2,6,North America,Canada,Electronics,Tablet Air,SMB,15413.7,8495.74,1353.63,911.43,10760.79,4652.91,0.3019,13
ORD-00169,2025-07-05,2025,Q3,7,North America,USA,Electronics,Smartphone X,Enterprise,7078.81,3747.54,501.37,404.68,4653.59,2425.22,0.3426,8
ORD-00170,2025-10-10,2025,Q4,10,Europe,Netherlands,Electronics,Laptop Pro,SMB,7527.98,4153.14,559.78,393.89,5106.81,2421.17,0.3216,7
ORD-00171,2025-10-22,2025,Q4,10,Europe,France,Software,Analytics Suite,SMB,8705.5,4629.03,555.85,564.74,5749.61,2955.89,0.3395,9
ORD-00172,2025-11-24,2025,Q4,11,North America,USA,Furniture,Storage Cabinet,Consumer,13705.33,6654.5,873.37,611.13,8139.0,5566.33,0.4061,3
ORD-00173,2025-03-24,2025,Q1,3,Asia,Japan,Software,Security Pro,Enterprise,7440.8,4044.12,569.41,325.57,4939.1,2501.7,0.3362,5
ORD-00174,2025-11-11,2025,Q4,11,North America,USA,Furniture,Ergonomic Chair,Enterprise,18092.93,9988.44,1414.04,1181.03,12583.51,5509.42,0.3045,10
ORD-00175,2025-01-22,2025,Q1,1,Europe,Germany,Electronics,Tablet Air,Consumer,3556.72,1910.72,279.36,145.5,2335.58,1221.15,0.3433,15
ORD-00176,2025-11-18,2025,Q4,11,North America,Canada,Software,CRM Enterprise,Enterprise,21902.36,12013.42,1509.58,924.04,14447.04,7455.32,0.3404,1
ORD-00177,2025-03-22,2025,Q1,3,Asia,South Korea,Accessories,Webcam HD,Enterprise,9779.03,4834.43,839.48,484.84,6158.74,3620.28,0.3702,14
ORD-00178,2025-06-26,2025,Q2,6,Asia,Japan,Software,Analytics Suite,SMB,4806.24,2365.88,353.2,212.56,2931.64,1874.59,0.39,1
ORD-00179,2025-05-29,2025,Q2,5,Asia,Thailand,Accessories,Keyboard Pro,Enterprise,22131.77,12689.81,1806.7,1011.31,15507.82,6623.95,0.2993,3
ORD-00180,2025-09-13,2025,Q3,9,North America,Canada,Accessories,USB Hub,SMB,1003.27,576.4,75.41,69.23,721.04,282.23,0.2813,4
ORD-00181,2025-10-26,2025,Q4,10,Asia,India,Electronics,Tablet Air,SMB,10996.83,6205.34,881.68,534.14,7621.16,3375.66,0.307,1
ORD-00182,2025-02-25,2025,Q1,2,Asia,Japan,Software,Security Pro,SMB,6967.31,3623.41,537.24,319.38,4480.02,2487.29,0.357,9
ORD-00183,2025-05-28,2025,Q2,5,Europe,Spain,Accessories,USB Hub,Consumer,10365.78,5098.73,925.17,537.12,6561.03,3804.75,0.367,13
ORD-00184,2025-06-23,2025,Q2,6,North America,Canada,Furniture,Ergonomic Chair,Consumer,7882.28,4177.67,483.65,347.7,5009.01,2873.26,0.3645,6
ORD-00185,2025-08-31,2025,Q3,8,North America,Canada,Furniture,Ergonomic Chair,SMB,16805.82,8602.11,1206.47,983.06,10791.63,6014.19,0.3579,14
ORD-00186,2025-06-03,2025,Q2,6,North America,Canada,Accessories,USB Hub,SMB,14794.03,7646.08,1186.69,1026.66,9859.44,4934.59,0.3336,10
ORD-00187,2025-06-07,2025,Q2,6,North America,Mexico,Electronics,Monitor Ultra,SMB,17427.03,9729.34,1451.41,999.07,12179.83,5247.2,0.3011,12
ORD-00188,2025-01-27,2025,Q1,1,North America,Canada,Furniture,Storage Cabinet,Enterprise,22345.36,11266.97,1724.55,1363.42,14354.94,7990.42,0.3576,4
ORD-00189,2025-01-10,2025,Q1,1,Asia,Singapore,Accessories,Keyboard Pro,SMB,12614.7,6572.74,1050.16,852.95,8475.85,4138.85,0.3281,14
ORD-00190,2025-02-01,2025,Q1,2,North America,USA,Furniture,Conference Table,Consumer,7436.38,3849.68,659.61,400.0,4909.3,2527.08,0.3398,9
ORD-00191,2025-06-25,2025,Q2,6,North America,Canada,Software,CRM Enterprise,Enterprise,25886.51,13147.77,1785.0,1766.61,16699.39,9187.12,0.3549,5
ORD-00192,2025-05-28,2025,Q2,5,North America,USA,Accessories,USB Hub,SMB,6669.18,3823.91,559.29,321.48,4704.68,1964.5,0.2946,2
ORD-00193,2025-10-21,2025,Q4,10,North America,Mexico,Accessories,Webcam HD,SMB,17210.19,9645.65,1182.57,836.91,11665.14,5545.05,0.3222,12
ORD-00194,2025-02-10,2025,Q1,2,Asia,South Korea,Software,CRM Enterprise,Enterprise,6173.97,3296.02,543.25,375.9,4215.18,1958.79,0.3173,3
ORD-00195,2025-02-25,2025,Q1,2,North America,Mexico,Furniture,Ergonomic Chair,Enterprise,18382.67,9799.88,1454.77,764.25,12018.9,6363.76,0.3462,7
ORD-00196,2025-06-19,2025,Q2,6,North America,Canada,Electronics,Smartphone X,Enterprise,26073.94,15065.29,1687.98,1553.66,18306.93,7767.01,0.2979,15
ORD-00197,2025-09-01,2025,Q3,9,Asia,Japan,Software,Security Pro,SMB,11838.62,6757.41,742.09,677.45,8176.96,3661.67,0.3093,9
ORD-00198,2025-01-20,2025,Q1,1,Europe,Spain,Furniture,Office Desk,SMB,14310.51,7135.67,1180.19,946.91,9262.77,5047.75,0.3527,5
ORD-00199,2025-01-20,2025,Q1,1,Europe,Italy,Electronics,Tablet Air,SMB,8505.67,4628.2,644.13,567.14,5839.47,2666.2,0.3135,3
ORD-00200,2025-09-16,2025,Q3,9,Asia,Singapore,Furniture,Office Desk,SMB,3427.4,1802.44,232.1,156.24,2190.78,1236.62,0.3608,12
ORD-00201,2025-06-22,2025,Q2,6,Asia,Thailand,Furniture,Ergonomic Chair,Consumer,12914.12,7357.23,1095.24,716.2,9168.67,3745.45,0.29,2
ORD-00202,2025-07-25,2025,Q3,7,North America,USA,Furniture,Ergonomic Chair,SMB,6230.67,3145.27,422.59,293.25,3861.11,2369.56,0.3803,13
ORD-00203,2025-05-17,2025,Q2,5,Asia,Singapore,Electronics,Tablet Air,Consumer,5713.51,2877.49,457.27,308.31,3643.08,2070.43,0.3624,3
ORD-00204,2025-07-27,2025,Q3,7,North America,Mexico,Software,Analytics Suite,Consumer,13783.89,7022.94,1081.19,641.97,8746.1,5037.79,0.3655,3
ORD-00205,2025-09-02,2025,Q3,9,Europe,Spain,Software,CRM Enterprise,Consumer,8463.9,4461.18,998.69,507.18,5967.05,2496.85,0.295,4
ORD-00206,2025-05-07,2025,Q2,5,North America,Mexico,Electronics,Monitor Ultra,Consumer,10704.61,5221.82,823.45,448.02,6493.29,4211.32,0.3934,9
ORD-00207,2025-09-16,2025,Q3,9,Europe,Netherlands,Furniture,Ergonomic Chair,SMB,15468.06,8108.11,1927.84,951.4,10987.35,4480.7,0.2897,8
ORD-00208,2025-02-16,2025,Q1,2,North America,Canada,Electronics,Monitor Ultra,Enterprise,14295.77,7515.0,882.51,770.13,9167.64,5128.13,0.3587,13
ORD-00209,2025-06-07,2025,Q2,6,North America,USA,Accessories,USB Hub,Enterprise,20365.5,10953.2,1249.6,1025.11,13227.91,7137.58,0.3505,2
ORD-00210,2025-10-05,2025,Q4,10,Europe,Germany,Accessories,Wireless Mouse,SMB,7714.28,4296.06,640.09,534.99,5471.14,2243.14,0.2908,11
ORD-00211,2025-08-04,2025,Q3,8,Asia,South Korea,Accessories,Webcam HD,SMB,1996.35,1150.72,172.16,87.82,1410.7,585.65,0.2934,14
ORD-00212,2025-06-28,2025,Q2,6,Europe,France,Accessories,Keyboard Pro,Consumer,14691.5,8278.4,1214.77,1018.93,10512.1,4179.41,0.2845,8
ORD-00213,2025-12-11,2025,Q4,12,North America,Mexico,Accessories,Webcam HD,Enterprise,7360.06,3787.61,502.47,501.38,4791.46,2568.61,0.349,12
ORD-00214,2025-02-27,2025,Q1,2,Europe,Spain,Electronics,Smartphone X,Enterprise,2656.29,1432.79,194.95,159.8,1787.55,868.74,0.3271,14
ORD-00215,2025-01-25,2025,Q1,1,Europe,Germany,Accessories,Webcam HD,Enterprise,14987.73,8324.76,1248.21,662.52,10235.49,4752.24,0.3171,5
ORD-00216,2025-04-30,2025,Q2,4,North America,Mexico,Software,Security Pro,Enterprise,8776.05,4338.23,700.38,409.24,5447.85,3328.2,0.3792,5
ORD-00217,2025-05-21,2025,Q2,5,Europe,Netherlands,Furniture,Storage Cabinet,Consumer,7686.5,4436.87,678.32,462.27,5577.46,2109.05,0.2744,13
ORD-00218,2025-09-26,2025,Q3,9,Asia,South Korea,Accessories,Keyboard Pro,SMB,7150.41,3971.63,530.6,468.21,4970.44,2179.96,0.3049,5
ORD-00219,2025-12-29,2025,Q4,12,Europe,Spain,Electronics,Monitor Ultra,SMB,10296.79,5080.53,692.83,474.68,6248.04,4048.75,0.3932,11
ORD-00220,2025-02-10,2025,Q1,2,Asia,Singapore,Electronics,Smartphone X,Enterprise,7906.85,4327.95,617.43,523.5,5468.88,2437.97,0.3083,4
ORD-00221,2025-10-28,2025,Q4,10,North America,Mexico,Furniture,Storage Cabinet,Enterprise,23593.27,12110.34,2092.97,954.58,15157.9,8435.37,0.3575,15
ORD-00222,2025-04-08,2025,Q2,4,North America,USA,Accessories,Keyboard Pro,Consumer,9263.82,4636.09,810.16,523.98,5970.23,3293.59,0.3555,13
ORD-00223,2025-05-25,2025,Q2,5,Asia,South Korea,Software,Security Pro,SMB,6857.82,3897.17,507.34,439.48,4843.99,2013.83,0.2937,12
ORD-00224,2025-08-29,2025,Q3,8,Asia,Japan,Software,Security Pro,SMB,1395.45,790.39,114.76,56.5,961.65,433.8,0.3109,9
ORD-00225,2025-10-27,2025,Q4,10,North America,Mexico,Accessories,USB Hub,Enterprise,6020.61,3028.38,464.15,285.21,3777.73,2242.87,0.3725,9
ORD-00226,2025-12-02,2025,Q4,12,North America,Canada,Software,CRM Enterprise,Consumer,9804.57,5187.2,637.76,626.01,6450.97,3353.6,0.342,3
ORD-00227,2025-03-13,2025,Q1,3,North America,Mexico,Accessories,Keyboard Pro,Consumer,14859.69,8555.08,1125.15,968.44,10648.66,4211.03,0.2834,2
ORD-00228,2025-12-09,2025,Q4,12,Europe,Germany,Accessories,Keyboard Pro,Consumer,3855.78,2123.45,232.4,212.73,2568.58,1287.2,0.3338,6
ORD-00229,2025-01-31,2025,Q1,1,North America,Mexico,Accessories,Webcam HD,Enterprise,1072.58,574.01,64.74,59.94,698.68,373.9,0.3486,5
ORD-00230,2025-10-02,2025,Q4,10,Asia,India,Accessories,Keyboard Pro,Enterprise,24861.07,13236.99,1671.39,1456.7,16365.08,8496.0,0.3417,5
ORD-00231,2025-07-01,2025,Q3,7,Asia,South Korea,Electronics,Tablet Air,SMB,8586.56,4330.38,694.8,420.73,5445.92,3140.65,0.3658,14
ORD-00232,2025-02-11,2025,Q1,2,North America,Mexico,Electronics,Laptop Pro,SMB,7199.19,3853.51,444.07,290.01,4587.59,2611.6,0.3628,3
ORD-00233,2025-02-12,2025,Q1,2,Asia,South Korea,Software,Analytics Suite,Consumer,13827.71,6955.01,1203.54,840.29,8998.84,4828.86,0.3492,10
ORD-00234,2025-09-01,2025,Q3,9,Asia,India,Electronics,Tablet Air,Consumer,8670.89,4190.56,761.85,428.64,5381.05,3289.84,0.3794,4
ORD-00235,2025-10-28,2025,Q4,10,Europe,Spain,Electronics,Tablet Air,Enterprise,15619.31,8382.41,1335.19,942.02,10659.61,4959.69,0.3175,9
ORD-00236,2025-06-19,2025,Q2,6,Asia,Japan,Electronics,Tablet Air,Enterprise,3449.6,1735.89,214.84,200.61,2151.34,1298.26,0.3763,10
ORD-00237,2025-11-01,2025,Q4,11,Asia,Singapore,Electronics,Tablet Air,SMB,9136.5,4710.61,806.15,483.83,6000.59,3135.91,0.3432,11
ORD-00238,2025-10-27,2025,Q4,10,North America,Canada,Electronics,Tablet Air,Enterprise,19512.13,9525.9,1261.0,1197.08,11983.98,7528.16,0.3858,11
ORD-00239,2025-03-20,2025,Q1,3,North America,Canada,Software,Security Pro,Enterprise,3288.68,1888.68,241.2,206.66,2336.54,952.14,0.2895,2
ORD-00240,2025-03-09,2025,Q1,3,Europe,France,Accessories,Webcam HD,Consumer,8543.73,4449.61,519.36,432.46,5401.43,3142.3,0.3678,2
ORD-00241,2025-11-02,2025,Q4,11,North America,Canada,Accessories,Wireless Mouse,SMB,7800.3,4351.92,637.64,442.95,5432.5,2367.79,0.3036,4
ORD-00242,2025-10-20,2025,Q4,10,North America,USA,Accessories,Keyboard Pro,Enterprise,7918.78,4013.56,509.8,356.47,4879.83,3038.95,0.3838,5
ORD-00243,2025-08-04,2025,Q3,8,Asia,South Korea,Electronics,Tablet Air,SMB,17029.47,9401.8,1275.07,996.22,11673.09,5356.38,0.3145,8
ORD-00244,2025-02-24,2025,Q1,2,Europe,Italy,Electronics,Monitor Ultra,SMB,15244.07,7896.26,1308.95,811.09,10016.3,5227.78,0.3429,7
ORD-00245,2025-11-30,2025,Q4,11,North America,USA,Software,Security Pro,Consumer,14235.54,7118.98,988.31,981.36,9088.65,5146.89,0.3616,6
ORD-00246,2025-05-30,2025,Q2,5,North America,Mexico,Accessories,Keyboard Pro,SMB,7143.36,4012.07,512.81,310.14,4835.01,2308.35,0.3231,10
ORD-00247,2025-04-13,2025,Q2,4,North America,Mexico,Furniture,Office Desk,Consumer,7193.52,3962.46,526.23,350.61,4839.3,2354.22,0.3273,12
ORD-00248,2025-02-05,2025,Q1,2,Asia,South Korea,Furniture,Conference Table,Enterprise,7494.99,3713.13,544.84,384.57,4642.53,2852.46,0.3806,8
ORD-00249,2025-11-03,2025,Q4,11,Asia,Thailand,Accessories,Webcam HD,Consumer,1033.09,595.93,83.73,66.5,746.16,286.93,0.2777,10
ORD-00250,2025-11-23,2025,Q4,11,Europe,Germany,Furniture,Conference Table,Enterprise,17786.7,8616.4,1592.06,1072.97,11281.43,6505.27,0.3657,7
ORD-00251,2025-06-19,2025,Q2,6,Asia,India,Electronics,Laptop Pro,SMB,4462.82,2475.46,342.48,270.58,3088.52,1374.3,0.3079,4
ORD-00252,2025-08-17,2025,Q3,8,Asia,South Korea,Accessories,Keyboard Pro,SMB,17960.03,9487.87,1236.78,1214.39,11939.04,6020.98,0.3352,2
ORD-00253,2025-03-01,2025,Q1,3,North America,USA,Software,Security Pro,SMB,8522.79,4267.25,634.84,462.66,5364.75,3158.04,0.3705,8
ORD-00254,2025-12-23,2025,Q4,12,Asia,Singapore,Electronics,Tablet Air,Enterprise,22045.85,10835.72,1884.38,1310.39,14030.49,8015.36,0.3636,11
ORD-00255,2025-03-26,2025,Q1,3,North America,USA,Furniture,Ergonomic Chair,SMB,10341.37,5955.04,692.41,539.32,7186.77,3154.6,0.305,3
ORD-00256,2025-04-06,2025,Q2,4,North America,Mexico,Accessories,Webcam HD,Enterprise,20145.84,11449.08,1480.46,1065.44,13994.98,6150.85,0.3053,1
ORD-00257,2025-12-27,2025,Q4,12,Europe,France,Software,Analytics Suite,Consumer,1975.4,1120.45,129.6,98.33,1348.38,627.02,0.3174,8
ORD-00258,2025-02-28,2025,Q1,2,Asia,South Korea,Software,CRM Enterprise,Consumer,6191.89,3042.84,436.9,332.73,3812.46,2379.43,0.3843,3
ORD-00259,2025-12-11,2025,Q4,12,North America,Canada,Electronics,Smartphone X,SMB,2650.79,1353.33,173.6,161.18,1688.11,962.68,0.3632,9
ORD-00260,2025-07-18,2025,Q3,7,Asia,Thailand,Furniture,Storage Cabinet,SMB,3832.11,2082.95,309.65,227.47,2620.06,1212.06,0.3163,3
ORD-00261,2025-10-12,2025,Q4,10,Europe,Spain,Software,Cloud Platform,Enterprise,9110.54,4783.94,561.29,462.55,5807.78,3302.76,0.3625,1
ORD-00262,2025-09-06,2025,Q3,9,Europe,France,Accessories,Webcam HD,SMB,12513.72,6526.69,1652.5,684.01,8863.21,3650.52,0.2917,2
ORD-00263,2025-10-17,2025,Q4,10,Europe,France,Software,Analytics Suite,SMB,4512.28,2296.15,376.42,257.06,2929.63,1582.64,0.3507,13
ORD-00264,2025-09-11,2025,Q3,9,North America,Mexico,Electronics,Laptop Pro,SMB,14086.97,7921.5,1000.26,911.12,9832.88,4254.09,0.302,1
ORD-00265,2025-08-14,2025,Q3,8,North America,USA,Accessories,Wireless Mouse,Consumer,12536.03,6959.18,864.12,877.26,8700.57,3835.46,0.306,8
ORD-00266,2025-05-15,2025,Q2,5,Asia,India,Accessories,Wireless Mouse,Enterprise,6377.82,3531.79,514.52,419.86,4466.18,1911.64,0.2997,10
ORD-00267,2025-11-20,2025,Q4,11,Asia,Japan,Furniture,Ergonomic Chair,Enterprise,21922.0,11772.28,1665.38,1269.41,14707.06,7214.93,0.3291,3
ORD-00268,2025-06-15,2025,Q2,6,North America,Canada,Software,Security Pro,Consumer,14789.58,8103.65,929.63,1018.75,10052.03,4737.55,0.3203,13
ORD-00269,2025-07-30,2025,Q3,7,Europe,Italy,Furniture,Ergonomic Chair,Enterprise,4716.95,2416.07,492.97,308.05,3217.09,1499.86,0.318,7
ORD-00270,2025-09-08,2025,Q3,9,Europe,Netherlands,Software,CRM Enterprise,SMB,8464.66,4599.38,1133.64,362.23,6095.24,2369.41,0.2799,9
ORD-00271,2025-05-23,2025,Q2,5,North America,Canada,Accessories,Webcam HD,SMB,10726.03,6080.49,916.16,459.01,7455.66,3270.36,0.3049,8
ORD-00272,2025-11-22,2025,Q4,11,North America,Mexico,Software,Analytics Suite,Consumer,6266.88,3614.82,531.09,343.68,4489.59,1777.29,0.2836,6
ORD-00273,2025-05-26,2025,Q2,5,Asia,Thailand,Furniture,Storage Cabinet,SMB,16158.29,8987.65,991.77,949.87,10929.29,5229.0,0.3236,14
ORD-00274,2025-08-24,2025,Q3,8,Europe,Germany,Furniture,Storage Cabinet,SMB,611.76,352.25,62.65,37.11,452.01,159.75,0.2611,3
ORD-00275,2025-11-29,2025,Q4,11,Asia,Japan,Software,Analytics Suite,Consumer,5726.31,2795.83,457.73,340.53,3594.09,2132.22,0.3724,1
ORD-00276,2025-07-22,2025,Q3,7,North America,Canada,Furniture,Storage Cabinet,Consumer,1822.39,892.09,121.01,77.16,1090.26,732.13,0.4017,10
ORD-00277,2025-04-26,2025,Q2,4,North America,Mexico,Accessories,Wireless Mouse,Enterprise,19055.08,10703.45,1708.19,1003.62,13415.26,5639.83,0.296,3
ORD-00278,2025-09-02,2025,Q3,9,Europe,France,Accessories,Wireless Mouse,Consumer,12186.37,5975.22,1341.62,596.86,7913.7,4272.67,0.3506,7
ORD-00279,2025-03-10,2025,Q1,3,North America,Mexico,Furniture,Office Desk,Consumer,8667.72,4689.51,562.74,438.03,5690.28,2977.44,0.3435,4
ORD-00280,2025-11-18,2025,Q4,11,North America,USA,Accessories,Webcam HD,Enterprise,3162.56,1549.8,261.14,182.44,1993.38,1169.18,0.3697,7
ORD-00281,2025-06-29,2025,Q2,6,Asia,Singapore,Furniture,Ergonomic Chair,SMB,11816.4,5965.12,922.03,728.31,7615.46,4200.94,0.3555,5
ORD-00282,2025-12-20,2025,Q4,12,Europe,Italy,Furniture,Ergonomic Chair,Consumer,6180.39,3365.95,516.15,394.39,4276.49,1903.9,0.3081,4
ORD-00283,2025-09-11,2025,Q3,9,Asia,India,Furniture,Storage Cabinet,Consumer,9111.98,4855.12,813.98,634.25,6303.36,2808.62,0.3082,15
ORD-00284,2025-06-12,2025,Q2,6,Europe,Spain,Accessories,USB Hub,Consumer,10402.66,5786.71,922.03,656.52,7365.26,3037.4,0.292,1
ORD-00285,2025-10-28,2025,Q4,10,Europe,Germany,Software,Cloud Platform,Enterprise,24979.32,14359.81,1796.99,1213.86,17370.67,7608.65,0.3046,12
ORD-00286,2025-09-14,2025,Q3,9,Asia,South Korea,Accessories,Wireless Mouse,Consumer,8280.19,4484.59,565.74,408.19,5458.52,2821.67,0.3408,9
ORD-00287,2025-04-15,2025,Q2,4,Europe,Netherlands,Software,CRM Enterprise,Consumer,9697.27,5463.95,779.97,407.12,6651.04,3046.22,0.3141,12
ORD-00288,2025-08-12,2025,Q3,8,North America,USA,Electronics,Smartphone X,Enterprise,25032.78,12306.08,1961.79,1042.64,15310.51,9722.27,0.3884,11
ORD-00289,2025-12-03,2025,Q4,12,North America,USA,Electronics,Laptop Pro,Consumer,2489.57,1197.82,186.45,125.48,1509.75,979.82,0.3936,9
ORD-00290,2025-05-13,2025,Q2,5,Europe,Italy,Furniture,Conference Table,Consumer,13353.01,7439.54,812.94,857.44,9109.92,4243.09,0.3178,5
ORD-00291,2025-09-26,2025,Q3,9,Europe,Italy,Electronics,Monitor Ultra,SMB,9487.6,4606.65,1261.47,427.0,6295.13,3192.48,0.3365,3
ORD-00292,2025-05-11,2025,Q2,5,Europe,Netherlands,Electronics,Smartphone X,Consumer,7877.96,3816.11,676.62,372.92,4865.65,3012.31,0.3824,8
ORD-00293,2025-07-06,2025,Q3,7,Asia,Japan,Furniture,Office Desk,Consumer,12145.17,6696.87,967.62,567.61,8232.1,3913.07,0.3222,4
ORD-00294,2025-08-02,2025,Q3,8,North America,Canada,Software,Analytics Suite,Consumer,5905.72,3131.24,514.14,268.0,3913.38,1992.34,0.3374,13
ORD-00295,2025-09-22,2025,Q3,9,Europe,Spain,Electronics,Monitor Ultra,SMB,14059.38,7185.32,1364.0,755.02,9304.34,4755.04,0.3382,6
ORD-00296,2025-04-13,2025,Q2,4,Asia,Thailand,Software,Cloud Platform,SMB,7007.96,4044.9,630.25,443.44,5118.59,1889.37,0.2696,12
ORD-00297,2025-10-07,2025,Q4,10,Europe,France,Electronics,Monitor Ultra,Enterprise,6981.24,3592.84,594.71,462.97,4650.52,2330.72,0.3339,6
ORD-00298,2025-01-01,2025,Q1,1,North America,Canada,Software,Analytics Suite,Enterprise,14728.16,7420.29,1101.09,615.59,9136.97,5591.18,0.3796,3
ORD-00299,2025-12-31,2025,Q4,12,Asia,India,Electronics,Smartphone X,Consumer,6489.32,3696.04,478.61,405.17,4579.83,1909.49,0.2943,10
ORD-00300,2025-02-18,2025,Q1,2,North America,USA,Accessories,Wireless Mouse,Consumer,8733.4,4571.92,776.63,411.37,5759.92,2973.48,0.3405,5
ORD-00301,2025-06-11,2025,Q2,6,Asia,Singapore,Software,CRM Enterprise,SMB,4664.84,2679.27,298.94,294.37,3272.58,1392.25,0.2985,2
ORD-00302,2025-03-21,2025,Q1,3,Europe,France,Accessories,Webcam HD,SMB,7673.32,4094.42,682.46,354.73,5131.61,2541.71,0.3312,5
ORD-00303,2025-08-26,2025,Q3,8,Asia,India,Electronics,Smartphone X,Consumer,4911.12,2703.43,383.55,228.12,3315.1,1596.01,0.325,14
ORD-00304,2025-06-17,2025,Q2,6,Europe,Germany,Furniture,Conference Table,SMB,9534.2,5222.06,646.47,664.73,6533.25,3000.95,0.3148,1
ORD-00305,2025-07-27,2025,Q3,7,Asia,Thailand,Furniture,Office Desk,SMB,2373.19,1327.52,151.04,99.32,1577.87,795.32,0.3351,13
ORD-00306,2025-04-24,2025,Q2,4,Europe,France,Accessories,USB Hub,Consumer,9639.31,5248.3,746.75,460.42,6455.48,3183.84,0.3303,14
ORD-00307,2025-02-08,2025,Q1,2,Europe,Germany,Furniture,Storage Cabinet,Enterprise,3300.64,1863.96,278.13,144.16,2286.26,1014.39,0.3073,8
ORD-00308,2025-01-26,2025,Q1,1,Europe,Netherlands,Accessories,Webcam HD,SMB,1112.99,610.28,72.55,51.69,734.52,378.48,0.3401,3
ORD-00309,2025-05-21,2025,Q2,5,Asia,South Korea,Furniture,Office Desk,Consumer,9478.06,4782.43,652.59,496.27,5931.29,3546.77,0.3742,9
ORD-00310,2025-09-03,2025,Q3,9,Europe,Germany,Software,CRM Enterprise,Enterprise,11842.03,6445.2,1540.29,562.19,8547.69,3294.34,0.2782,13
ORD-00311,2025-10-06,2025,Q4,10,Europe,Spain,Software,CRM Enterprise,Consumer,11830.81,6085.81,910.61,587.38,7583.8,4247.01,0.359,5
ORD-00312,2025-04-03,2025,Q2,4,Europe,Italy,Furniture,Office Desk,SMB,1619.49,937.93,122.89,102.04,1162.86,456.63,0.282,4
ORD-00313,2025-03-23,2025,Q1,3,Europe,France,Furniture,Conference Table,Consumer,12336.13,7052.89,760.86,862.19,8675.94,3660.19,0.2967,4
ORD-00314,2025-10-22,2025,Q4,10,Asia,Singapore,Furniture,Ergonomic Chair,Enterprise,16364.76,9174.43,1324.38,1103.3,11602.11,4762.65,0.291,1
ORD-00315,2025-12-27,2025,Q4,12,North America,Canada,Furniture,Ergonomic Chair,SMB,10032.97,4991.96,613.4,418.22,6023.59,4009.38,0.3996,10
ORD-00316,2025-04-23,2025,Q2,4,Europe,Netherlands,Accessories,Wireless Mouse,SMB,16571.39,8288.12,1059.16,1019.28,10366.55,6204.84,0.3744,15
ORD-00317,2025-06-15,2025,Q2,6,Europe,Germany,Furniture,Ergonomic Chair,Enterprise,22993.15,13015.66,2042.18,1177.43,16235.27,6757.88,0.2939,11
ORD-00318,2025-07-22,2025,Q3,7,North America,USA,Software,Security Pro,SMB,2974.26,1474.49,263.11,189.62,1927.22,1047.04,0.352,8
ORD-00319,2025-11-29,2025,Q4,11,Asia,Japan,Software,Cloud Platform,Consumer,9039.78,4497.61,625.6,548.31,5671.51,3368.27,0.3726,3
ORD-00320,2025-04-01,2025,Q2,4,North America,USA,Accessories,Wireless Mouse,Enterprise,16622.34,9509.71,1479.82,775.05,11764.57,4857.77,0.2922,10
ORD-00321,2025-02-23,2025,Q1,2,Asia,Japan,Software,Analytics Suite,Enterprise,9951.74,5094.81,787.04,685.6,6567.45,3384.29,0.3401,14
ORD-00322,2025-12-29,2025,Q4,12,North America,Mexico,Software,CRM Enterprise,Enterprise,7822.04,3949.77,485.23,373.11,4808.11,3013.93,0.3853,2
ORD-00323,2025-01-01,2025,Q1,1,Europe,Spain,Accessories,Webcam HD,Enterprise,23986.81,12696.41,1711.73,1352.39,15760.54,8226.27,0.3429,2
ORD-00324,2025-09-03,2025,Q3,9,North America,Mexico,Furniture,Ergonomic Chair,SMB,1882.54,1062.84,129.61,93.3,1285.75,596.79,0.317,2
ORD-00325,2025-02-07,2025,Q1,2,Asia,Japan,Accessories,Keyboard Pro,Consumer,1587.54,911.54,141.83,79.6,1132.97,454.57,0.2863,10
ORD-00326,2025-09-05,2025,Q3,9,North America,USA,Accessories,Keyboard Pro,Consumer,13401.42,6643.22,844.8,618.7,8106.72,5294.71,0.3951,4
ORD-00327,2025-07-29,2025,Q3,7,North America,Mexico,Software,Security Pro,SMB,4733.34,2295.5,365.19,308.59,2969.28,1764.06,0.3727,3
ORD-00328,2025-01-28,2025,Q1,1,Asia,India,Accessories,Wireless Mouse,SMB,14935.81,8102.81,1111.37,640.89,9855.08,5080.74,0.3402,4
ORD-00329,2025-03-29,2025,Q1,3,North America,Canada,Electronics,Monitor Ultra,Enterprise,8948.02,4650.71,668.17,535.37,5854.25,3093.77,0.3457,2
ORD-00330,2025-11-25,2025,Q4,11,North America,Canada,Furniture,Conference Table,SMB,7027.59,3686.52,477.17,379.15,4542.83,2484.76,0.3536,4
ORD-00331,2025-05-18,2025,Q2,5,North America,USA,Furniture,Office Desk,Enterprise,18338.48,10284.55,1328.07,1149.71,12762.33,5576.16,0.3041,4
ORD-00332,2025-10-11,2025,Q4,10,Europe,Spain,Accessories,Webcam HD,Consumer,13283.98,7008.98,828.5,891.13,8728.61,4555.37,0.3429,12
