order_id,order_date,year,quarter,month,region,country,product_category,product,customer_segment,revenue,material_cost,shipping_cost,marketing_cost,total_cost,profit,margin,orders,month_name,shipping_cost_pct,material_cost_pct,marketing_cost_pct
ORD-00139,2025-07-10,2025,Q3,7,Asia,South Korea,Accessories,USB Hub,Consumer,9169.35,5124.96,728.22,384.9,6238.08,2931.27,0.3197,2,July,0.0794,0.5589,0.042
ORD-00140,2025-10-13,2025,Q4,10,North America,Canada,Software,Security Pro,Consumer,12847.71,7405.95,1003.16,571.87,8980.98,3866.73,0.301,2,October,0.0781,0.5764,0.0445
ORD-00141,2025-10-26,2025,Q4,10,North America,USA,Software,Security Pro,Consumer,10627.96,5517.99,827.4,724.19,7069.58,3558.38,0.3348,5,October,0.0779,0.5192,0.0681
ORD-00142,2025-10-14,2025,Q4,10,Asia,Singapore,Furniture,Office Desk,Consumer,10221.61,5426.13,618.89,503.58,6548.6,3673.01,0.3593,4,October,0.0605,0.5308,0.0493
ORD-00143,2025-06-24,2025,Q2,6,Asia,Japan,Furniture,Ergonomic Chair,Enterprise,2914.01,1644.79,183.68,183.95,2012.42,901.59,0.3094,14,June,0.063,0.5644,0.0631
ORD-00144,2025-09-27,2025,Q3,9,Europe,Italy,Furniture,Storage Cabinet,Enterprise,5134.65,2891.5,661.63,330.01,3883.14,1251.51,0.2437,3,September,0.1289,0.5631,0.0643
ORD-00145,2025-08-13,2025,Q3,8,Europe,Spain,Software,Cloud Platform,SMB,11224.36,6232.2,1452.96,527.77,8212.93,3011.43,0.2683,4,August,0.1294,0.5552,0.047
ORD-00146,2025-06-08,2025,Q2,6,Asia,Japan,Software,CRM Enterprise,SMB,13988.23,7802.81,1050.34,735.22,9588.37,4399.86,0.3145,3,June,0.0751,0.5578,0.0526
ORD-00147,2025-04-13,2025,Q2,4,North America,USA,Software,Analytics Suite,Consumer,7468.56,3862.15,657.45,458.14,4977.74,2490.82,0.3335,9,April,0.088,0.5171,0.0613
ORD-00148,2025-03-05,2025,Q1,3,Asia,India,Furniture,Conference Table,SMB,16352.33,8090.07,1195.75,1118.37,10404.19,5948.14,0.3637,4,March,0.0731,0.4947,0.0684
ORD-00149,2025-08-19,2025,Q3,8,Asia,India,Accessories,Wireless Mouse,SMB,9334.92,4700.86,838.61,478.39,6017.86,3317.06,0.3553,1,August,0.0898,0.5036,0.0512
ORD-00150,2025-06-13,2025,Q2,6,Europe,Italy,Furniture,Ergonomic Chair,Enterprise,8387.55,4721.99,678.4,370.43,5770.82,2616.73,0.312,12,June,0.0809,0.563,0.0442
ORD-00151,2025-08-29,2025,Q3,8,Asia,Thailand,Electronics,Laptop Pro,Enterprise,7579.61,4271.08,579.57,468.55,5319.2,2260.41,0.2982,9,August,0.0765,0.5635,0.0618
ORD-00152,2025-08-05,2025,Q3,8,Europe,Italy,Furniture,Conference Table,Enterprise,2146.26,1120.31,278.83,115.28,1514.42,631.84,0.2944,2,August,0.1299,0.522,0.0537
ORD-00153,2025-09-13,2025,Q3,9,North America,Mexico,Electronics,Smartphone X,Consumer,2581.86,1350.12,202.53,121.91,1674.56,907.3,0.3514,7,September,0.0784,0.5229,0.0472
ORD-00154,2025-04-06,2025,Q2,4,North America,Mexico,Electronics,Tablet Air,Enterprise,25783.84,13779.09,2155.33,1424.01,17358.43,8425.41,0.3268,1,April,0.0836,0.5344,0.0552
ORD-00155,2025-07-19,2025,Q3,7,Asia,India,Accessories,USB Hub,SMB,13603.31,7015.35,843.77,642.54,8501.66,5101.65,0.375,11,July,0.062,0.5157,0.0472
ORD-00156,2025-11-18,2025,Q4,11,Europe,Netherlands,Software,Cloud Platform,Enterprise,10095.01,5187.37,800.37,655.28,6643.02,3451.99,0.342,11,November,0.0793,0.5139,0.0649
ORD-00157,2025-08-26,2025,Q3,8,North America,Canada,Furniture,Ergonomic Chair,Enterprise,19588.78,11251.02,1197.06,902.02,13350.1,6238.68,0.3185,13,August,0.0611,0.5744,0.046
ORD-00158,2025-04-13,2025,Q2,4,Europe,Italy,Software,CRM Enterprise,Consumer,7364.3,3561.83,584.78,357.78,4504.39,2859.91,0.3883,14,April,0.0794,0.4837,0.0486
ORD-00159,2025-01-25,2025,Q1,1,North America,Canada,Software,Analytics Suite,SMB,8202.95,4265.55,600.39,563.5,5429.44,2773.51,0.3381,6,January,0.0732,0.52,0.0687
ORD-00160,2025-04-06,2025,Q2,4,Asia,South Korea,Software,Security Pro,Enterprise,19876.82,9697.76,1551.86,1285.44,12535.06,7341.76,0.3694,9,April,0.0781,0.4879,0.0647
ORD-00161,2025-05-31,2025,Q2,5,Asia,India,Electronics,Tablet Air,Consumer,4786.78,2511.1,390.27,215.4,3116.77,1670.01,0.3489,8,May,0.0815,0.5246,0.045
ORD-00162,2025-06-29,2025,Q2,6,Asia,India,Software,CRM Enterprise,SMB,11726.77,6557.0,723.78,705.2,7985.98,3740.79,0.319,7,June,0.0617,0.5591,0.0601
ORD-00163,2025-07-06,2025,Q3,7,North America,Mexico,Furniture,Office Desk,Enterprise,23050.27,12627.14,1686.02,1009.3,15322.46,7727.81,0.3353,4,July,0.0731,0.5478,0.0438
ORD-00164,2025-11-27,2025,Q4,11,Asia,Singapore,Accessories,Wireless Mouse,Consumer,2724.85,1430.53,193.82,145.28,1769.63,955.22,0.3506,2,November,0.0711,0.525,0.0533
ORD-00165,2025-10-21,2025,Q4,10,Europe,Netherlands,Software,CRM Enterprise,SMB,11902.36,6010.23,754.65,738.78,7503.66,4398.7,0.3696,8,October,0.0634,0.505,0.0621
ORD-00166,2025-09-23,2025,Q3,9,Asia,Thailand,Electronics,Tablet Air,SMB,12850.26,6443.85,1006.9,781.55,8232.3,4617.96,0.3594,8,September,0.0784,0.5015,0.0608
ORD-00167,2025-04-13,2025,Q2,4,Europe,France,Electronics,Monitor Ultra,Enterprise,24355.52,12774.74,1525.48,1472.48,15772.7,8582.82,0.3524,14,April,0.0626,0.5245,0.0605
ORD-00168,2025-06-13,2025,Q2,6,North America,Canada,Electronics,Tablet Air,SMB,15413.7,8495.74,1353.63,911.43,10760.8,4652.9,0.3019,13,June,0.0878,0.5512,0.0591
ORD-00169,2025-07-05,2025,Q3,7,North America,USA,Electronics,Smartphone X,Enterprise,7078.81,3747.54,501.37,404.68,4653.59,2425.22,0.3426,8,July,0.0708,0.5294,0.0572
ORD-00170,2025-10-10,2025,Q4,10,Europe,Netherlands,Electronics,Laptop Pro,SMB,7527.98,4153.14,559.78,393.89,5106.81,2421.17,0.3216,7,October,0.0744,0.5517,0.0523
ORD-00171,2025-10-22,2025,Q4,10,Europe,France,Software,Analytics Suite,SMB,8705.5,4629.03,555.85,564.74,5749.62,2955.88,0.3395,9,October,0.0639,0.5317,0.0649
ORD-00172,2025-11-24,2025,Q4,11,North America,USA,Furniture,Storage Cabinet,Consumer,13705.33,6654.5,873.37,611.13,8139.0,5566.33,0.4061,3,November,0.0637,0.4855,0.0446
ORD-00173,2025-03-24,2025,Q1,3,Asia,Japan,Software,Security Pro,Enterprise,7440.8,4044.12,569.41,325.57,4939.1,2501.7,0.3362,5,March,0.0765,0.5435,0.0438
ORD-00174,2025-11-11,2025,Q4,11,North America,USA,Furniture,Ergonomic Chair,Enterprise,18092.93,9988.44,1414.04,1181.03,12583.51,5509.42,0.3045,10,November,0.0782,0.5521,0.0653
ORD-00175,2025-01-22,2025,Q1,1,Europe,Germany,Electronics,Tablet Air,Consumer,3556.72,1910.72,279.36,145.5,2335.58,1221.14,0.3433,15,January,0.0785,0.5372,0.0409
ORD-00176,2025-11-18,2025,Q4,11,North America,Canada,Software,CRM Enterprise,Enterprise,21902.36,12013.42,1509.58,924.04,14447.04,7455.32,0.3404,1,November,0.0689,0.5485,0.0422
ORD-00177,2025-03-22,2025,Q1,3,Asia,South Korea,Accessories,Webcam HD,Enterprise,9779.03,4834.43,839.48,484.84,6158.75,3620.28,0.3702,14,March,0.0858,0.4944,0.0496
ORD-00178,2025-06-26,2025,Q2,6,Asia,Japan,Software,Analytics Suite,SMB,4806.24,2365.88,353.2,212.56,2931.64,1874.6,0.39,1,June,0.0735,0.4923,0.0442
ORD-00179,2025-05-29,2025,Q2,5,Asia,Thailand,Accessories,Keyboard Pro,Enterprise,22131.77,12689.81,1806.7,1011.31,15507.82,6623.95,0.2993,3,May,0.0816,0.5734,0.0457
ORD-00180,2025-09-13,2025,Q3,9,North America,Canada,Accessories,USB Hub,SMB,1003.27,576.4,75.41,69.23,721.04,282.23,0.2813,4,September,0.0752,0.5745,0.069
ORD-00181,2025-10-26,2025,Q4,10,Asia,India,Electronics,Tablet Air,SMB,10996.83,6205.34,881.68,534.14,7621.16,3375.67,0.307,1,October,0.0802,0.5643,0.0486
ORD-00182,2025-02-25,2025,Q1,2,Asia,Japan,Software,Security Pro,SMB,6967.31,3623.41,537.24,319.38,4480.03,2487.28,0.357,9,February,0.0771,0.5201,0.0458
ORD-00183,2025-05-28,2025,Q2,5,Europe,Spain,Accessories,USB Hub,Consumer,10365.78,5098.73,925.17,537.12,6561.02,3804.76,0.3671,13,May,0.0893,0.4919,0.0518
ORD-00184,2025-06-23,2025,Q2,6,North America,Canada,Furniture,Ergonomic Chair,Consumer,7882.28,4177.67,483.65,347.7,5009.02,2873.26,0.3645,6,June,0.0614,0.53,0.0441
ORD-00185,2025-08-31,2025,Q3,8,North America,Canada,Furniture,Ergonomic Chair,SMB,16805.82,8602.11,1206.47,983.06,10791.64,6014.18,0.3579,14,August,0.0718,0.5119,0.0585
ORD-00186,2025-06-03,2025,Q2,6,North America,Canada,Accessories,USB Hub,SMB,14794.03,7646.08,1186.69,1026.66,9859.43,4934.6,0.3336,10,June,0.0802,0.5168,0.0694
ORD-00187,2025-06-07,2025,Q2,6,North America,Mexico,Electronics,Monitor Ultra,SMB,17427.03,9729.34,1451.41,999.07,12179.82,5247.21,0.3011,12,June,0.0833,0.5583,0.0573
ORD-00188,2025-01-27,2025,Q1,1,North America,Canada,Furniture,Storage Cabinet,Enterprise,22345.36,11266.97,1724.55,1363.42,14354.94,7990.42,0.3576,4,January,0.0772,0.5042,0.061
ORD-00189,2025-01-10,2025,Q1,1,Asia,Singapore,Accessories,Keyboard Pro,SMB,12614.7,6572.74,1050.16,852.95,8475.85,4138.85,0.3281,14,January,0.0832,0.521,0.0676
ORD-00190,2025-02-01,2025,Q1,2,North America,USA,Furniture,Conference Table,Consumer,7436.38,3849.68,659.61,400.0,4909.29,2527.09,0.3398,9,February,0.0887,0.5177,0.0538
ORD-00191,2025-06-25,2025,Q2,6,North America,Canada,Software,CRM Enterprise,Enterprise,25886.51,13147.77,1785.0,1766.61,16699.38,9187.13,0.3549,5,June,0.069,0.5079,0.0682
ORD-00192,2025-05-28,2025,Q2,5,North America,USA,Accessories,USB Hub,SMB,6669.18,3823.91,559.29,321.48,4704.68,1964.5,0.2946,2,May,0.0839,0.5734,0.0482
ORD-00193,2025-10-21,2025,Q4,10,North America,Mexico,Accessories,Webcam HD,SMB,17210.19,9645.65,1182.57,836.91,11665.13,5545.06,0.3222,12,October,0.0687,0.5605,0.0486
ORD-00194,2025-02-10,2025,Q1,2,Asia,South Korea,Software,CRM Enterprise,Enterprise,6173.97,3296.02,543.25,375.9,4215.17,1958.8,0.3173,3,February,0.088,0.5339,0.0609
ORD-00195,2025-02-25,2025,Q1,2,North America,Mexico,Furniture,Ergonomic Chair,Enterprise,18382.67,9799.88,1454.77,764.25,12018.9,6363.77,0.3462,7,February,0.0791,0.5331,0.0416
ORD-00196,2025-06-19,2025,Q2,6,North America,Canada,Electronics,Smartphone X,Enterprise,26073.94,15065.29,1687.98,1553.66,18306.93,7767.01,0.2979,15,June,0.0647,0.5778,0.0596
ORD-00197,2025-09-01,2025,Q3,9,Asia,Japan,Software,Security Pro,SMB,11838.62,6757.41,742.09,677.45,8176.95,3661.67,0.3093,9,September,0.0627,0.5708,0.0572
ORD-00198,2025-01-20,2025,Q1,1,Europe,Spain,Furniture,Office Desk,SMB,14310.51,7135.67,1180.19,946.91,9262.77,5047.74,0.3527,5,January,0.0825,0.4986,0.0662
ORD-00199,2025-01-20,2025,Q1,1,Europe,Italy,Electronics,Tablet Air,SMB,8505.67,4628.2,644.13,567.14,5839.47,2666.2,0.3135,3,January,0.0757,0.5441,0.0667
ORD-00200,2025-09-16,2025,Q3,9,Asia,Singapore,Furniture,Office Desk,SMB,3427.4,1802.44,232.1,156.24,2190.78,1236.62,0.3608,12,September,0.0677,0.5259,0.0456
ORD-00201,2025-06-22,2025,Q2,6,Asia,Thailand,Furniture,Ergonomic Chair,Consumer,12914.12,7357.23,1095.24,716.2,9168.67,3745.45,0.29,2,June,0.0848,0.5697,0.0555
ORD-00202,2025-07-25,2025,Q3,7,North America,USA,Furniture,Ergonomic Chair,SMB,6230.67,3145.27,422.59,293.25,3861.11,2369.56,0.3803,13,July,0.0678,0.5048,0.0471
ORD-00203,2025-05-17,2025,Q2,5,Asia,Singapore,Electronics,Tablet Air,Consumer,5713.51,2877.49,457.27,308.31,3643.07,2070.44,0.3624,3,May,0.08,0.5036,0.054
ORD-00204,2025-07-27,2025,Q3,7,North America,Mexico,Software,Analytics Suite,Consumer,13783.89,7022.94,1081.19,641.97,8746.1,5037.79,0.3655,3,July,0.0784,0.5095,0.0466
ORD-00205,2025-09-02,2025,Q3,9,Europe,Spain,Software,CRM Enterprise,Consumer,8463.9,4461.18,998.69,507.18,5967.05,2496.85,0.295,4,September,0.118,0.5271,0.0599
ORD-00206,2025-05-07,2025,Q2,5,North America,Mexico,Electronics,Monitor Ultra,Consumer,10704.61,5221.82,823.45,448.02,6493.29,4211.32,0.3934,9,May,0.0769,0.4878,0.0419
ORD-00207,2025-09-16,2025,Q3,9,Europe,Netherlands,Furniture,Ergonomic Chair,SMB,15468.06,8108.11,1927.84,951.4,10987.35,4480.71,0.2897,8,September,0.1246,0.5242,0.0615
ORD-00208,2025-02-16,2025,Q1,2,North America,Canada,Electronics,Monitor Ultra,Enterprise,14295.77,7515.0,882.51,770.13,9167.64,5128.13,0.3587,13,February,0.0617,0.5257,0.0539
ORD-00209,2025-06-07,2025,Q2,6,North America,USA,Accessories,USB Hub,Enterprise,20365.5,10953.2,1249.6,1025.11,13227.91,7137.59,0.3505,2,June,0.0614,0.5378,0.0503
ORD-00210,2025-10-05,2025,Q4,10,Europe,Germany,Accessories,Wireless Mouse,SMB,7714.28,4296.06,640.09,534.99,5471.14,2243.14,0.2908,11,October,0.083,0.5569,0.0694
ORD-00211,2025-08-04,2025,Q3,8,Asia,South Korea,Accessories,Webcam HD,SMB,1996.35,1150.72,172.16,87.82,1410.7,585.65,0.2934,14,August,0.0862,0.5764,0.044
ORD-00212,2025-06-28,2025,Q2,6,Europe,France,Accessories,Keyboard Pro,Consumer,14691.5,8278.4,1214.77,1018.93,10512.1,4179.4,0.2845,8,June,0.0827,0.5635,0.0694
ORD-00213,2025-12-11,2025,Q4,12,North America,Mexico,Accessories,Webcam HD,Enterprise,7360.06,3787.61,502.47,501.38,4791.46,2568.6,0.349,12,December,0.0683,0.5146,0.0681
ORD-00214,2025-02-27,2025,Q1,2,Europe,Spain,Electronics,Smartphone X,Enterprise,2656.29,1432.79,194.95,159.8,1787.54,868.75,0.3271,14,February,0.0734,0.5394,0.0602
ORD-00215,2025-01-25,2025,Q1,1,Europe,Germany,Accessories,Webcam HD,Enterprise,14987.73,8324.76,1248.21,662.52,10235.49,4752.24,0.3171,5,January,0.0833,0.5554,0.0442
ORD-00216,2025-04-30,2025,Q2,4,North America,Mexico,Software,Security Pro,Enterprise,8776.05,4338.23,700.38,409.24,5447.85,3328.2,0.3792,5,April,0.0798,0.4943,0.0466
ORD-00217,2025-05-21,2025,Q2,5,Europe,Netherlands,Furniture,Storage Cabinet,Consumer,7686.5,4436.87,678.32,462.27,5577.46,2109.04,0.2744,13,May,0.0882,0.5772,0.0601
ORD-00218,2025-09-26,2025,Q3,9,Asia,South Korea,Accessories,Keyboard Pro,SMB,7150.41,3971.63,530.6,468.21,4970.44,2179.97,0.3049,5,September,0.0742,0.5554,0.0655
ORD-00219,2025-12-29,2025,Q4,12,Europe,Spain,Electronics,Monitor Ultra,SMB,10296.79,5080.53,692.83,474.68,6248.04,4048.75,0.3932,11,December,0.0673,0.4934,0.0461
ORD-00220,2025-02-10,2025,Q1,2,Asia,Singapore,Electronics,Smartphone X,Enterprise,7906.85,4327.95,617.43,523.5,5468.88,2437.97,0.3083,4,February,0.0781,0.5474,0.0662
ORD-00221,2025-10-28,2025,Q4,10,North America,Mexico,Furniture,Storage Cabinet,Enterprise,23593.27,12110.34,2092.97,954.58,15157.89,8435.38,0.3575,15,October,0.0887,0.5133,0.0405
ORD-00222,2025-04-08,2025,Q2,4,North America,USA,Accessories,Keyboard Pro,Consumer,9263.82,4636.09,810.16,523.98,5970.23,3293.59,0.3555,13,April,0.0875,0.5005,0.0566
ORD-00223,2025-05-25,2025,Q2,5,Asia,South Korea,Software,Security Pro,SMB,6857.82,3897.17,507.34,439.48,4843.99,2013.83,0.2937,12,May,0.074,0.5683,0.0641
ORD-00224,2025-08-29,2025,Q3,8,Asia,Japan,Software,Security Pro,SMB,1395.45,790.39,114.76,56.5,961.65,433.8,0.3109,9,August,0.0822,0.5664,0.0405
ORD-00225,2025-10-27,2025,Q4,10,North America,Mexico,Accessories,USB Hub,Enterprise,6020.61,3028.38,464.15,285.21,3777.74,2242.87,0.3725,9,October,0.0771,0.503,0.0474
ORD-00226,2025-12-02,2025,Q4,12,North America,Canada,Software,CRM Enterprise,Consumer,9804.57,5187.2,637.76,626.01,6450.97,3353.6,0.342,3,December,0.065,0.5291,0.0638
ORD-00227,2025-03-13,2025,Q1,3,North America,Mexico,Accessories,Keyboard Pro,Consumer,14859.69,8555.08,1125.15,968.44,10648.67,4211.02,0.2834,2,March,0.0757,0.5757,0.0652
ORD-00228,2025-12-09,2025,Q4,12,Europe,Germany,Accessories,Keyboard Pro,Consumer,3855.78,2123.45,232.4,212.73,2568.58,1287.2,0.3338,6,December,0.0603,0.5507,0.0552
ORD-00229,2025-01-31,2025,Q1,1,North America,Mexico,Accessories,Webcam HD,Enterprise,1072.58,574.01,64.74,59.94,698.69,373.89,0.3486,5,January,0.0604,0.5352,0.0559
ORD-00230,2025-10-02,2025,Q4,10,Asia,India,Accessories,Keyboard Pro,Enterprise,24861.07,13236.99,1671.39,1456.7,16365.08,8495.99,0.3417,5,October,0.0672,0.5324,0.0586
ORD-00231,2025-07-01,2025,Q3,7,Asia,South Korea,Electronics,Tablet Air,SMB,8586.56,4330.38,694.8,420.73,5445.91,3140.65,0.3658,14,July,0.0809,0.5043,0.049
ORD-00232,2025-02-11,2025,Q1,2,North America,Mexico,Electronics,Laptop Pro,SMB,7199.19,3853.51,444.07,290.01,4587.59,2611.6,0.3628,3,February,0.0617,0.5353,0.0403
ORD-00233,2025-02-12,2025,Q1,2,Asia,South Korea,Software,Analytics Suite,Consumer,13827.71,6955.01,1203.54,840.29,8998.84,4828.87,0.3492,10,February,0.087,0.503,0.0608
ORD-00234,2025-09-01,2025,Q3,9,Asia,India,Electronics,Tablet Air,Consumer,8670.89,4190.56,761.85,428.64,5381.05,3289.84,0.3794,4,September,0.0879,0.4833,0.0494
ORD-00235,2025-10-28,2025,Q4,10,Europe,Spain,Electronics,Tablet Air,Enterprise,15619.31,8382.41,1335.19,942.02,10659.62,4959.69,0.3175,9,October,0.0855,0.5367,0.0603
ORD-00236,2025-06-19,2025,Q2,6,Asia,Japan,Electronics,Tablet Air,Enterprise,3449.6,1735.89,214.84,200.61,2151.34,1298.26,0.3764,10,June,0.0623,0.5032,0.0582
ORD-00237,2025-11-01,2025,Q4,11,Asia,Singapore,Electronics,Tablet Air,SMB,9136.5,4710.61,806.15,483.83,6000.59,3135.91,0.3432,11,November,0.0882,0.5156,0.053
ORD-00238,2025-10-27,2025,Q4,10,North America,Canada,Electronics,Tablet Air,Enterprise,19512.13,9525.9,1261.0,1197.08,11983.98,7528.15,0.3858,11,October,0.0646,0.4882,0.0614
ORD-00239,2025-03-20,2025,Q1,3,North America,Canada,Software,Security Pro,Enterprise,3288.68,1888.68,241.2,206.66,2336.54,952.14,0.2895,2,March,0.0733,0.5743,0.0628
ORD-00240,2025-03-09,2025,Q1,3,Europe,France,Accessories,Webcam HD,Consumer,8543.73,4449.61,519.36,432.46,5401.43,3142.3,0.3678,2,March,0.0608,0.5208,0.0506
ORD-00241,2025-11-02,2025,Q4,11,North America,Canada,Accessories,Wireless Mouse,SMB,7800.3,4351.92,637.64,442.95,5432.51,2367.79,0.3036,4,November,0.0817,0.5579,0.0568
ORD-00242,2025-10-20,2025,Q4,10,North America,USA,Accessories,Keyboard Pro,Enterprise,7918.78,4013.56,509.8,356.47,4879.83,3038.95,0.3838,5,October,0.0644,0.5068,0.045
ORD-00243,2025-08-04,2025,Q3,8,Asia,South Korea,Electronics,Tablet Air,SMB,17029.47,9401.8,1275.07,996.22,11673.09,5356.38,0.3145,8,August,0.0749,0.5521,0.0585
ORD-00244,2025-02-24,2025,Q1,2,Europe,Italy,Electronics,Monitor Ultra,SMB,15244.07,7896.26,1308.95,811.09,10016.3,5227.77,0.3429,7,February,0.0859,0.518,0.0532
ORD-00245,2025-11-30,2025,Q4,11,North America,USA,Software,Security Pro,Consumer,14235.54,7118.98,988.31,981.36,9088.65,5146.89,0.3616,6,November,0.0694,0.5001,0.0689
ORD-00246,2025-05-30,2025,Q2,5,North America,Mexico,Accessories,Keyboard Pro,SMB,7143.36,4012.07,512.81,310.14,4835.02,2308.34,0.3231,10,May,0.0718,0.5617,0.0434
ORD-00247,2025-04-13,2025,Q2,4,North America,Mexico,Furniture,Office Desk,Consumer,7193.52,3962.46,526.23,350.61,4839.3,2354.22,0.3273,12,April,0.0732,0.5508,0.0487
ORD-00248,2025-02-05,2025,Q1,2,Asia,South Korea,Furniture,Conference Table,Enterprise,7494.99,3713.13,544.84,384.57,4642.54,2852.45,0.3806,8,February,0.0727,0.4954,0.0513
ORD-00249,2025-11-03,2025,Q4,11,Asia,Thailand,Accessories,Webcam HD,Consumer,1033.09,595.93,83.73,66.5,746.16,286.93,0.2777,10,November,0.081,0.5768,0.0644
ORD-00250,2025-11-23,2025,Q4,11,Europe,Germany,Furniture,Conference Table,Enterprise,17786.7,8616.4,1592.06,1072.97,11281.43,6505.27,0.3657,7,November,0.0895,0.4844,0.0603
ORD-00251,2025-06-19,2025,Q2,6,Asia,India,Electronics,Laptop Pro,SMB,4462.82,2475.46,342.48,270.58,3088.52,1374.3,0.3079,4,June,0.0767,0.5547,0.0606
ORD-00252,2025-08-17,2025,Q3,8,Asia,South Korea,Accessories,Keyboard Pro,SMB,17960.03,9487.87,1236.78,1214.39,11939.04,6020.99,0.3352,2,August,0.0689,0.5283,0.0676
ORD-00253,2025-03-01,2025,Q1,3,North America,USA,Software,Security Pro,SMB,8522.79,4267.25,634.84,462.66,5364.75,3158.04,0.3705,8,March,0.0745,0.5007,0.0543
ORD-00254,2025-12-23,2025,Q4,12,Asia,Singapore,Electronics,Tablet Air,Enterprise,22045.85,10835.72,1884.38,1310.39,14030.49,8015.36,0.3636,11,December,0.0855,0.4915,0.0594
ORD-00255,2025-03-26,2025,Q1,3,North America,USA,Furniture,Ergonomic Chair,SMB,10341.37,5955.04,692.41,539.32,7186.77,3154.6,0.305,3,March,0.067,0.5758,0.0522
ORD-00256,2025-04-06,2025,Q2,4,North America,Mexico,Accessories,Webcam HD,Enterprise,20145.84,11449.08,1480.46,1065.44,13994.98,6150.86,0.3053,1,April,0.0735,0.5683,0.0529
ORD-00257,2025-12-27,2025,Q4,12,Europe,France,Software,Analytics Suite,Consumer,1975.4,1120.45,129.6,98.33,1348.38,627.02,0.3174,8,December,0.0656,0.5672,0.0498
ORD-00258,2025-02-28,2025,Q1,2,Asia,South Korea,Software,CRM Enterprise,Consumer,6191.89,3042.84,436.9,332.73,3812.47,2379.42,0.3843,3,February,0.0706,0.4914,0.0537
ORD-00259,2025-12-11,2025,Q4,12,North America,Canada,Electronics,Smartphone X,SMB,2650.79,1353.33,173.6,161.18,1688.11,962.68,0.3632,9,December,0.0655,0.5105,0.0608
ORD-00260,2025-07-18,2025,Q3,7,Asia,Thailand,Furniture,Storage Cabinet,SMB,3832.11,2082.95,309.65,227.47,2620.07,1212.04,0.3163,3,July,0.0808,0.5436,0.0594
ORD-00261,2025-10-12,2025,Q4,10,Europe,Spain,Software,Cloud Platform,Enterprise,9110.54,4783.94,561.29,462.55,5807.78,3302.76,0.3625,1,October,0.0616,0.5251,0.0508
ORD-00262,2025-09-06,2025,Q3,9,Europe,France,Accessories,Webcam HD,SMB,12513.72,6526.69,1652.5,684.01,8863.2,3650.52,0.2917,2,September,0.1321,0.5216,0.0547
ORD-00263,2025-10-17,2025,Q4,10,Europe,France,Software,Analytics Suite,SMB,4512.28,2296.15,376.42,257.06,2929.63,1582.65,0.3507,13,October,0.0834,0.5089,0.057
ORD-00264,2025-09-11,2025,Q3,9,North America,Mexico,Electronics,Laptop Pro,SMB,14086.97,7921.5,1000.26,911.12,9832.88,4254.09,0.302,1,September,0.071,0.5623,0.0647
ORD-00265,2025-08-14,2025,Q3,8,North America,USA,Accessories,Wireless Mouse,Consumer,12536.03,6959.18,864.12,877.26,8700.56,3835.47,0.306,8,August,0.0689,0.5551,0.07
ORD-00266,2025-05-15,2025,Q2,5,Asia,India,Accessories,Wireless Mouse,Enterprise,6377.82,3531.79,514.52,419.86,4466.17,1911.65,0.2997,10,May,0.0807,0.5538,0.0658
ORD-00267,2025-11-20,2025,Q4,11,Asia,Japan,Furniture,Ergonomic Chair,Enterprise,21922.0,11772.28,1665.38,1269.41,14707.07,7214.93,0.3291,3,November,0.076,0.537,0.0579
ORD-00268,2025-06-15,2025,Q2,6,North America,Canada,Software,Security Pro,Consumer,14789.58,8103.65,929.63,1018.75,10052.03,4737.55,0.3203,13,June,0.0629,0.5479,0.0689
ORD-00269,2025-07-30,2025,Q3,7,Europe,Italy,Furniture,Ergonomic Chair,Enterprise,4716.95,2416.07,492.97,308.05,3217.09,1499.86,0.318,7,July,0.1045,0.5122,0.0653
ORD-00270,2025-09-08,2025,Q3,9,Europe,Netherlands,Software,CRM Enterprise,SMB,8464.66,4599.38,1133.64,362.23,6095.25,2369.41,0.2799,9,September,0.1339,0.5434,0.0428
ORD-00271,2025-05-23,2025,Q2,5,North America,Canada,Accessories,Webcam HD,SMB,10726.03,6080.49,916.16,459.01,7455.66,3270.37,0.3049,8,May,0.0854,0.5669,0.0428
ORD-00272,2025-11-22,2025,Q4,11,North America,Mexico,Software,Analytics Suite,Consumer,6266.88,3614.82,531.09,343.68,4489.59,1777.29,0.2836,6,November,0.0847,0.5768,0.0548
ORD-00273,2025-05-26,2025,Q2,5,Asia,Thailand,Furniture,Storage Cabinet,SMB,16158.29,8987.65,991.77,949.87,10929.29,5229.0,0.3236,14,May,0.0614,0.5562,0.0588
ORD-00274,2025-08-24,2025,Q3,8,Europe,Germany,Furniture,Storage Cabinet,SMB,611.76,352.25,62.65,37.11,452.01,159.75,0.2611,3,August,0.1024,0.5758,0.0607
ORD-00275,2025-11-29,2025,Q4,11,Asia,Japan,Software,Analytics Suite,Consumer,5726.31,2795.83,457.73,340.53,3594.09,2132.22,0.3724,1,November,0.0799,0.4882,0.0595
